timestamp,lat,long,accuracy,speed,user_id
2017-07-30 00:30:30.115,40.7563896179,-73.9760665894,23.7000007629,0.0,a1
2017-07-30 00:30:30.115,40.7566375732,-73.9763183594,11.0,0.0,a1
2017-07-30 00:31:10.743,40.7563896179,-73.9760665894,29.5,0.0,a1
2017-07-30 00:31:10.743,40.7565612793,-73.9762420654,16.2000007629,0.0,a1
2017-07-30 00:31:26.101,40.7563896179,-73.9760665894,29.2999992371,0.0,a1
2017-07-30 00:31:26.101,40.7565155029,-73.9761962891,15.6000003815,0.0,a1
2017-07-30 00:31:46.196,40.7563896179,-73.9760665894,27.1000003815,0.0,a1
2017-07-30 00:31:46.196,40.7564811707,-73.9761581421,13.8999996185,0.0,a1
2017-07-30 00:32:06.199,40.7567596436,-73.9764251709,26.0,0.0,a1
2017-07-30 00:32:06.199,40.7565498352,-73.9762268066,12.6999998093,0.0,a1
2017-07-30 00:32:26.334,40.7567596436,-73.9764251709,26.1000003815,0.0,a1
2017-07-30 00:32:26.334,40.7565917969,-73.9762649536,12.0,0.0,a1
2017-07-30 00:32:43.144,40.7567596436,-73.9764251709,26.0,0.0,a1
2017-07-30 00:32:43.144,40.7566261292,-73.9762954712,11.3999996185,0.0,a1
2017-07-30 00:33:13.125,40.7563896179,-73.9760665894,23.7999992371,0.0,a1
2017-07-30 00:33:13.125,40.7565498352,-73.9762268066,13.3000001907,0.0,a1
2017-07-30 00:33:33.326,40.7563896179,-73.9760665894,29.5,0.0,a1
2017-07-30 00:33:33.326,40.7565040588,-73.9761810303,15.8999996185,0.0,a1
2017-07-30 00:33:53.182,40.7563896179,-73.9760665894,30.2999992371,0.0,a1
2017-07-30 00:33:53.182,40.7564697266,-73.9761428833,17.2000007629,0.0,a1
2017-07-30 00:34:08.526,40.7563896179,-73.9760665894,29.5,0.0,a1
2017-07-30 00:34:08.526,40.7564430237,-73.9761199951,16.2000007629,0.0,a1
2017-07-30 00:34:28.695,40.7563896179,-73.9760665894,26.0,0.0,a1
2017-07-30 00:34:28.695,40.7564277649,-73.9761047363,14.1000003815,0.0,a1
2017-07-30 00:34:48.573,40.7567520142,-73.9764404297,30.7999992371,0.0,a1
2017-07-30 00:34:48.573,40.7564888,-73.9761657715,13.3000001907,0.0,a1
2017-07-30 00:35:09.818,40.7563896179,-73.9760665894,26.1000003815,0.0,a1
2017-07-30 00:35:09.818,40.7564659119,-73.9761428833,12.3999996185,0.0,a1
2017-07-30 00:35:31.748,40.7563896179,-73.9760665894,29.3999996185,0.0,a1
2017-07-30 00:35:31.748,40.7564544678,-73.9761352539,12.1000003815,0.0,a1
2017-07-30 00:35:46.503,40.7563819885,-73.9760818481,29.3999996185,0.0,a1
2017-07-30 00:35:46.503,40.7564430237,-73.9761276245,11.6000003815,0.0,a1
2017-07-30 00:36:06.842,40.7563819885,-73.9760818481,29.5,0.0,a1
2017-07-30 00:36:06.842,40.7564315796,-73.9761199951,11.5,0.0,a1
2017-07-30 00:36:26.912,40.7567520142,-73.9764404297,26.0,0.0,a1
2017-07-30 00:36:26.912,40.7564926147,-73.9761734009,11.1000003815,0.0,a1
2017-07-30 00:36:48.142,40.7567520142,-73.9764404297,25.8999996185,0.0,a1
2017-07-30 00:36:48.142,40.7565383911,-73.9762268066,10.8999996185,0.0,a1
2017-07-30 00:37:27.020,40.7567596436,-73.9764251709,25.8999996185,0.0,a1
2017-07-30 00:37:27.020,40.7565803528,-73.9762649536,11.3000001907,0.0,a1
2017-07-30 00:37:48.218,40.7567596436,-73.9764251709,30.0,0.0,a1
2017-07-30 00:37:48.218,40.7566070557,-73.9762878418,11.3000001907,0.0,a1
2017-07-30 00:38:17.913,40.7567520142,-73.9764404297,30.7000007629,0.0,a1
2017-07-30 00:38:17.913,40.7566261292,-73.97631073,11.6000003815,0.0,a1
2017-07-30 00:38:38.317,40.7567520142,-73.9764404297,26.3999996185,0.0,a1
2017-07-30 00:38:38.317,40.7566490173,-73.9763336182,11.3000001907,0.0,a1
2017-07-30 00:38:59.615,40.7567520142,-73.9764404297,25.8999996185,0.0,a1
2017-07-30 00:38:59.615,40.7566680908,-73.976348877,11.0,0.0,a1
2017-07-30 00:39:53.252,40.7567520142,-73.9764404297,26.1000003815,0.0,a1
2017-07-30 00:39:53.252,40.7566833496,-73.9763717651,11.8000001907,0.0,a1
2017-07-30 00:40:13.347,40.7567520142,-73.9764404297,30.8999996185,0.0,a1
2017-07-30 00:40:13.347,40.7566947937,-73.9763793945,11.6999998093,0.0,a1
2017-07-30 00:40:40.352,40.7563896179,-73.9760665894,30.2999992371,0.0,a1
2017-07-30 00:40:40.352,40.7566490173,-73.9763336182,11.8000001907,0.0,a1
2017-07-30 00:41:13.494,40.7567596436,-73.9764251709,25.8999996185,0.0,a1
2017-07-30 00:41:13.494,40.7566719055,-73.976348877,11.6999998093,0.0,a1
2017-07-30 00:42:00.887,40.7564086914,-73.9761276245,31.5,0.0,a1
2017-07-30 00:42:00.887,40.7565765381,-73.976272583,18.7999992371,0.0,a1
2017-07-30 00:44:29.851,40.7567596436,-73.9764251709,33.9000015259,0.0,a1
2017-07-30 00:44:29.851,40.7568778992,-73.9763259888,20.0,0.0,a1
2017-07-30 00:44:41.737,40.7567596436,-73.9764251709,30.7999992371,0.0,a1
2017-07-30 00:44:41.737,40.7568397522,-73.9763565063,17.2000007629,0.0,a1
2017-07-30 00:45:01.674,40.7563362122,-73.9760360718,24.7000007629,0.0,a1
2017-07-30 00:45:01.674,40.7566184998,-73.9762115479,16.2999992371,0.0,a1
2017-07-30 00:45:21.788,40.7563285828,-73.9760437012,23.7000007629,0.0,a1
2017-07-30 00:45:21.788,40.7564926147,-73.9761428833,15.8000001907,0.0,a1
2017-07-30 00:49:53.506,40.7568702698,-73.9785614014,25.8999996185,0.0,a1
2017-07-30 00:49:53.506,40.7571754456,-73.9779815674,13.6999998093,0.0,a1
2017-07-30 00:50:05.000,40.7573547363,-73.9783706665,14.0,0.0,a1
2017-07-30 00:50:05.000,40.7572822571,-73.9782180786,10.8000001907,0.0,a1
2017-07-30 00:50:13.517,40.7571983337,-73.9782867432,22.0,0.0,a1
2017-07-30 00:50:13.517,40.7572593689,-73.9782333374,11.8000001907,0.0,a1
2017-07-30 00:50:33.545,40.756816864,-73.9785842896,26.8999996185,0.0,a1
2017-07-30 00:50:33.545,40.7571792603,-73.9782943726,11.3999996185,0.0,a1
2017-07-30 00:51:03.910,40.7576599121,-73.9788360596,24.7000007629,0.0,a1
2017-07-30 00:51:03.910,40.7573204041,-73.9784545898,13.3000001907,0.0,a1
2017-07-30 00:51:21.000,40.7573432922,-73.9784011841,25.0,0.0,a1
2017-07-30 00:51:21.000,40.7573280334,-73.9784393311,14.6999998093,0.0,a1
2017-07-30 00:51:25.064,40.7577552795,-73.9789505005,21.6000003815,0.0,a1
2017-07-30 00:51:25.064,40.7574768066,-73.9786148071,12.8000001907,0.0,a1
2017-07-30 00:51:35.306,40.7576904297,-73.9790420532,20.7000007629,0.0,a1
2017-07-30 00:51:35.306,40.7575569153,-73.9787750244,12.6999998093,0.0,a1
2017-07-30 00:51:45.304,40.7576599121,-73.9791717529,24.0,0.0,a1
2017-07-30 00:51:45.304,40.7575874329,-73.9788970947,13.1999998093,0.0,a1
2017-07-30 00:51:58.000,40.7585258484,-73.9796600342,27.0,1.20000004768,a1
2017-07-30 00:51:58.000,40.7578544617,-73.9791107178,14.3999996185,1.20000004768,a1
2017-07-30 00:52:07.000,40.758808136,-73.9796524048,22.0,1.39999997616,a1
2017-07-30 00:52:07.000,40.7582092285,-73.9793167114,13.3999996185,1.39999997616,a1
2017-07-30 00:52:26.820,40.7577476501,-73.9794540405,19.8999996185,0.0,a1
2017-07-30 00:52:26.820,40.7579917908,-73.9793777466,13.6999998093,0.0,a1
2017-07-30 00:52:48.015,40.7577667236,-73.9794540405,19.7999992371,0.0,a1
2017-07-30 00:52:48.015,40.7579116821,-73.9794082642,11.6999998093,0.0,a1
2017-07-30 01:38:08.057,40.7033996582,-73.9172363281,25.2000007629,0.0,a1
2017-07-30 01:38:08.057,40.7033996582,-73.9172363281,25.2000007629,0.0,a1
2017-07-30 01:38:09.039,40.7033462524,-73.9171447754,6.0,1.29999995232,a1
2017-07-30 01:38:09.039,40.7033500671,-73.9171524048,5.80000019073,1.29999995232,a1
2017-07-30 01:39:28.915,40.7025260925,-73.9163284302,300.0,0.0,a1
2017-07-30 01:39:28.915,40.7030067444,-73.9170455933,10.6000003815,0.0,a1
2017-07-30 01:39:36.978,40.702457428,-73.9168624878,47.4000015259,0.0,a1
2017-07-30 01:39:36.978,40.7029800415,-73.9170379639,10.6999998093,0.0,a1
2017-07-30 01:40:19.487,40.7023277283,-73.9163360596,22.5,0.0,a1
2017-07-30 01:40:19.487,40.7028274536,-73.9168701172,10.8999996185,0.0,a1
2017-07-30 01:40:54.000,40.7028656006,-73.9170913696,34.0,0.0,a1
2017-07-30 01:40:54.000,40.7028656006,-73.9170913696,34.0,0.0,a1
2017-07-30 01:45:41.000,40.7012519836,-73.9165725708,9.0,0.0,a1
2017-07-30 01:45:41.000,40.7012519836,-73.9165725708,9.0,0.0,a1
2017-07-30 01:46:06.591,40.6992797852,-73.915222168,500.0,0.0,a1
2017-07-30 01:46:06.591,40.7012481689,-73.9165725708,10.3000001907,0.0,a1
2017-07-30 01:46:29.887,40.7010688782,-73.9164505005,22.7999992371,0.0,a1
2017-07-30 01:46:29.887,40.7012138367,-73.9165496826,10.1999998093,0.0,a1
2017-07-30 01:46:48.000,40.7012023926,-73.9165649414,10.0,0.0,a1
2017-07-30 01:46:48.000,40.7012062073,-73.916557312,7.40000009537,0.0,a1
2017-07-30 01:53:10.000,40.7009391785,-73.9163665771,22.0,0.0,a1
2017-07-30 01:53:15.720,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 01:53:15.720,40.7009353638,-73.9164276123,11.8000001907,0.0,a1
2017-07-30 01:53:35.694,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 01:53:35.694,40.7009353638,-73.9164352417,10.6000003815,0.0,a1
2017-07-30 01:59:16.708,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 01:59:16.708,40.7009429932,-73.9164428711,10.6000003815,0.0,a1
2017-07-30 01:59:37.837,40.7009315491,-73.9164505005,19.7999992371,0.0,a1
2017-07-30 01:59:37.837,40.7009391785,-73.9164505005,10.0,0.0,a1
2017-07-30 02:00:37.133,40.7009315491,-73.9164505005,19.7999992371,0.0,a1
2017-07-30 02:00:37.133,40.7009391785,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:00:57.843,40.7009315491,-73.9164505005,19.8999996185,0.0,a1
2017-07-30 02:00:57.843,40.7009353638,-73.9164505005,10.0,0.0,a1
2017-07-30 02:01:57.175,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:01:57.175,40.7009353638,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:02:18.288,40.7009315491,-73.9164505005,19.7000007629,0.0,a1
2017-07-30 02:02:18.288,40.7009353638,-73.9164505005,10.0,0.0,a1
2017-07-30 02:03:17.021,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:03:17.021,40.7009353638,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:03:38.122,40.7009391785,-73.9164428711,19.7999992371,0.0,a1
2017-07-30 02:03:38.122,40.7009353638,-73.9164505005,10.0,0.0,a1
2017-07-30 02:04:37.127,40.7009353638,-73.9164733887,19.7000007629,0.0,a1
2017-07-30 02:04:37.127,40.7009353638,-73.9164581299,10.6000003815,0.0,a1
2017-07-30 02:04:58.212,40.7009353638,-73.9164733887,19.7999992371,0.0,a1
2017-07-30 02:04:58.212,40.7009353638,-73.9164581299,10.0,0.0,a1
2017-07-30 02:05:57.484,40.7009315491,-73.9164505005,19.7999992371,0.0,a1
2017-07-30 02:05:57.484,40.7009353638,-73.9164581299,10.6000003815,0.0,a1
2017-07-30 02:06:37.524,40.7009315491,-73.9164505005,19.7000007629,0.0,a1
2017-07-30 02:06:37.524,40.7009353638,-73.9164581299,10.5,0.0,a1
2017-07-30 02:07:27.370,40.7009277344,-73.9164047241,19.7999992371,0.0,a1
2017-07-30 02:07:27.370,40.7009315491,-73.9164428711,10.6999998093,0.0,a1
2017-07-30 02:07:48.762,40.7009353638,-73.9163970947,20.0,0.0,a1
2017-07-30 02:07:48.762,40.7009315491,-73.9164276123,10.0,0.0,a1
2017-07-30 02:08:47.684,40.7009315491,-73.9164505005,19.7000007629,0.0,a1
2017-07-30 02:08:47.684,40.7009315491,-73.9164352417,10.6000003815,0.0,a1
2017-07-30 02:09:08.965,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:09:08.965,40.7009315491,-73.9164428711,10.0,0.0,a1
2017-07-30 02:10:07.736,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:10:07.736,40.7009315491,-73.9164428711,10.6000003815,0.0,a1
2017-07-30 02:10:28.157,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:10:28.157,40.7009315491,-73.9164428711,9.89999961853,0.0,a1
2017-07-30 02:11:28.164,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:11:28.164,40.7009315491,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:12:18.286,40.7009315491,-73.9164505005,19.7999992371,0.0,a1
2017-07-30 02:12:18.286,40.7009315491,-73.9164505005,10.6999998093,0.0,a1
2017-07-30 02:12:58.144,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:12:58.144,40.7009315491,-73.9164505005,10.5,0.0,a1
2017-07-30 02:13:41.544,40.7009315491,-73.9164505005,19.7000007629,0.0,a1
2017-07-30 02:13:41.544,40.7009315491,-73.9164505005,10.5,0.0,a1
2017-07-30 02:14:28.465,40.7009353638,-73.9164733887,19.8999996185,0.0,a1
2017-07-30 02:14:28.465,40.7009353638,-73.9164581299,10.6000003815,0.0,a1
2017-07-30 02:15:48.484,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:15:48.484,40.7009353638,-73.9164581299,10.6000003815,0.0,a1
2017-07-30 02:16:38.197,40.7009315491,-73.9164505005,19.2999992371,0.0,a1
2017-07-30 02:16:38.197,40.7009353638,-73.9164581299,10.6000003815,0.0,a1
2017-07-30 02:16:58.335,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:16:58.335,40.7009315491,-73.9164581299,9.89999961853,0.0,a1
2017-07-30 02:17:58.507,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:17:58.507,40.7009315491,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:18:37.887,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:18:37.887,40.7009315491,-73.9164505005,10.3999996185,0.0,a1
2017-07-30 02:18:58.427,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:18:58.427,40.7009315491,-73.9164505005,9.80000019073,0.0,a1
2017-07-30 02:19:58.546,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:19:58.546,40.7009315491,-73.9164505005,10.5,0.0,a1
2017-07-30 02:20:18.782,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:20:18.782,40.7009315491,-73.9164505005,9.89999961853,0.0,a1
2017-07-30 02:21:18.713,40.7009315491,-73.9164505005,19.7000007629,0.0,a1
2017-07-30 02:21:18.713,40.7009315491,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:22:03.873,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:22:03.873,40.7009315491,-73.9164505005,10.5,0.0,a1
2017-07-30 02:22:50.444,40.7009315491,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:22:50.444,40.7009315491,-73.9164505005,10.5,0.0,a1
2017-07-30 02:23:22.087,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:23:22.087,40.7009277344,-73.9164505005,10.1999998093,0.0,a1
2017-07-30 02:24:22.919,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:24:22.919,40.7009239197,-73.9164505005,10.6999998093,0.0,a1
2017-07-30 02:24:44.923,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:24:44.923,40.7009277344,-73.9164505005,10.0,0.0,a1
2017-07-30 02:25:38.384,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:25:38.384,40.7009277344,-73.9164505005,10.5,0.0,a1
2017-07-30 02:26:28.485,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:26:28.485,40.7009277344,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:26:48.609,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:26:48.609,40.7009315491,-73.9164505005,9.89999961853,0.0,a1
2017-07-30 02:27:48.681,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:27:48.681,40.7009239197,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:28:38.733,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:28:38.733,40.700920105,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:28:58.592,40.7009315491,-73.9164505005,19.2999992371,0.0,a1
2017-07-30 02:28:58.592,40.7009239197,-73.9164505005,9.89999961853,0.0,a1
2017-07-30 02:30:02.766,40.7009124756,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:30:02.766,40.700920105,-73.9164505005,10.6999998093,0.0,a1
2017-07-30 02:30:22.600,40.7009315491,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:30:22.600,40.7009239197,-73.9164505005,9.89999961853,0.0,a1
2017-07-30 02:32:05.965,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:32:05.965,40.700920105,-73.9164505005,11.5,0.0,a1
2017-07-30 02:32:25.925,40.7009124756,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:32:25.925,40.700920105,-73.9164505005,10.3999996185,0.0,a1
2017-07-30 02:33:28.148,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:33:28.148,40.7009239197,-73.9164505005,10.8999996185,0.0,a1
2017-07-30 02:33:50.076,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:33:50.076,40.7009277344,-73.9164505005,10.1000003815,0.0,a1
2017-07-30 02:34:50.522,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:34:50.522,40.7009277344,-73.9164505005,10.6999998093,0.0,a1
2017-07-30 02:35:36.224,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:35:36.224,40.7009239197,-73.9164505005,10.6000003815,0.0,a1
2017-07-30 02:35:56.216,40.7009124756,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:35:56.216,40.700920105,-73.9164505005,9.89999961853,0.0,a1
2017-07-30 02:37:34.982,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:37:34.982,40.7009239197,-73.9164505005,11.3999996185,0.0,a1
2017-07-30 02:37:35.000,40.7008895874,-73.9164428711,11.0,0.0,a1
2017-07-30 02:37:35.000,40.7009048462,-73.9164505005,7.90000009537,0.0,a1
2017-07-30 02:37:36.000,40.7008705139,-73.9164123535,10.0,0.0,a1
2017-07-30 02:37:36.000,40.7008934021,-73.9164352417,6.19999980927,0.0,a1
2017-07-30 02:37:37.000,40.7008743286,-73.9164276123,10.0,0.0,a1
2017-07-30 02:37:37.000,40.7008857727,-73.9164352417,5.30000019073,0.0,a1
2017-07-30 02:37:38.000,40.7008628845,-73.9164428711,10.0,0.0,a1
2017-07-30 02:37:38.000,40.700881958,-73.9164352417,4.80000019073,0.0,a1
2017-07-30 02:37:39.000,40.7008628845,-73.9164123535,10.0,0.0,a1
2017-07-30 02:37:39.000,40.7008781433,-73.9164276123,4.40000009537,0.0,a1
2017-07-30 02:37:40.035,40.7009124756,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:37:40.035,40.7008781433,-73.9164352417,5.5,0.0,a1
2017-07-30 02:38:39.106,40.7009315491,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:38:39.106,40.7008895874,-73.9164352417,8.0,0.0,a1
2017-07-30 02:40:14.960,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:40:14.960,40.7009010315,-73.9164428711,10.6000003815,0.0,a1
2017-07-30 02:40:38.580,40.7009315491,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:40:38.580,40.7009086609,-73.9164428711,10.0,0.0,a1
2017-07-30 02:42:22.519,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:42:22.519,40.7009162903,-73.9164428711,11.5,0.0,a1
2017-07-30 02:42:43.002,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:42:43.002,40.700920105,-73.9164505005,10.5,0.0,a1
2017-07-30 02:43:51.819,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:43:51.819,40.7009277344,-73.9164505005,11.0,0.0,a1
2017-07-30 02:44:41.818,40.7009315491,-73.9164505005,19.5,0.0,a1
2017-07-30 02:44:41.818,40.7009277344,-73.9164505005,10.8999996185,0.0,a1
2017-07-30 02:45:01.679,40.7009124756,-73.9164505005,19.5,0.0,a1
2017-07-30 02:45:01.679,40.7009239197,-73.9164505005,10.1000003815,0.0,a1
2017-07-30 02:46:19.988,40.7009315491,-73.9164505005,19.3999996185,0.0,a1
2017-07-30 02:46:19.988,40.7009277344,-73.9164505005,11.0,0.0,a1
2017-07-30 02:46:40.918,40.7009315491,-73.9164505005,19.2000007629,0.0,a1
2017-07-30 02:46:40.918,40.7009277344,-73.9164505005,10.1000003815,0.0,a1
2017-07-30 02:48:33.015,40.7009315491,-73.9164505005,19.6000003815,0.0,a1
2017-07-30 02:48:33.015,40.7009315491,-73.9164505005,11.6999998093,0.0,a1
